0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/local/bin/npm', 'cache', 'clear' ]
2 info using npm@2.0.0
3 info using node@v0.10.32
377 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/node-sass-middleware
378 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/node-uuid
379 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/node-watch
380 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/node.extend
381 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/nopt
382 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/noptify
383 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/normalize-package-data
384 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/npm
385 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/npm-cache-filename
386 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/npm-registry-client
387 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/npmconf
388 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/npmlog
389 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/nth-check
390 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/oauth-sign
391 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/object-assign
392 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/object-keys
393 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/on-finished
394 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/on-headers
395 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/once
396 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/onetime
397 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/open
398 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/opener
399 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/opn
400 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/optimist
401 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/opts
402 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/orchestrator
403 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/ordered-read-streams
404 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/os-browserify
405 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/os-name
406 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/osenv
407 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/osx-release
408 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/over
409 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/p-throttler
410 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/package-json
411 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pad-component
412 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pako
413 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/parents
414 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/parseurl
415 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/path-browserify
416 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/path-platform
417 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pause
418 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pause-stream
419 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pegjs
420 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pkginfo
421 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/plist
422 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/plist-with-patches
423 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/postcss
424 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pretty-hrtime
425 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/process
426 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/progress
427 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/promise
428 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/prompt
429 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/promptly
430 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/promzard
431 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/properties-parser
432 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/proto-list
433 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pullstream
434 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/pump
435 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/punycode
436 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/q
437 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/q-io
438 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/qs
439 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/querystring-es3
440 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/range-parser
441 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/raw-body
442 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/rc
443 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/read
444 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/read-chunk
445 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/read-package-json
446 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/readable-stream
447 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/readable-wrap
448 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/readdirp
449 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/readline2
450 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/redeyed
451 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/registry-url
452 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/registry.npmjs.org
453 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/replace-ext
454 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/request
455 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/request-progress
456 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/request-replay
457 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/resolve
458 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/response-time
459 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/retry
460 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/revalidator
461 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/rfile
462 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/rimraf
463 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/ripemd160
464 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/rndm
465 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/ronn
466 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/ruglify
467 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/run-async
468 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/rx
469 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/samsam
470 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sax
471 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/scmp
472 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/seek-bzip
473 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/semver
474 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/semver-diff
475 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/send
476 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sequencify
477 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/serve
478 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/serve-favicon
479 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/serve-index
480 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/serve-static
481 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/setimmediate
482 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sha
483 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sha.js
484 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/shallow-copy
485 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/shasum
486 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/shell-quote
487 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/shelljs
488 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sigmund
489 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/simple-bufferstream
490 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sinon
491 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/slash
492 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/slice-stream
493 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/slide
494 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sntp
495 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sorted-object
496 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/source-map
497 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/split
498 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stack-trace
499 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stream-browserify
500 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stream-combiner
501 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stream-combiner2
502 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stream-consume
503 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stream-counter
504 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stream-splicer
505 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/string-length
506 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/string_decoder
507 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stringify-object
508 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stringstream
509 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/strip-ansi
510 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/strip-bom
511 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/strip-dirs
512 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/strip-indent
513 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/stylus
514 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/subarg
515 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/sudo-block
516 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/supports-color
517 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/syntax-error
518 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/taketalk
519 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tar
520 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tar-fs
521 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tar-stream
522 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/temp-write
523 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tempfile
524 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/text-table
525 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/throttleit
526 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/through
527 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/through2
528 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tildify
529 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/timers-browserify
530 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/timers-ext
531 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tiny-lr
532 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tiny-lr-fork
533 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tmp
534 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/touch
535 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tough-cookie
536 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/transformers
537 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/traverse
538 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tty-browserify
539 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/tunnel-agent
540 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/type-is
541 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/typedarray
542 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/uglify-js
543 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/uglify-to-browserify
544 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/uid-number
545 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/uid-safe
546 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/uid2
547 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/umd
548 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/una-vita-da-social
549 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/underscore
550 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/underscore.string
551 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/unique-stream
552 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/unorm
553 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/unzip
554 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/update-notifier
555 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/url
556 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/url2
557 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/user-home
558 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/util
559 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/util-deprecate
560 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/utile
561 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/utils-merge
562 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/uuid
563 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/vary
564 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/vhost
565 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/vinyl
566 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/vinyl-fs
567 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/vm-browserify
568 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/void-elements
569 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/ware
570 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/weak-map
571 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/when
572 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/which
573 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/win-spawn
574 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/winston
575 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/with
576 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/word-wrap
577 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/wordwrap
578 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/wrappy
579 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/wrench
580 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/xcode
581 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/xml2js
582 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/xmlbuilder
583 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/xmldom
584 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/xtend
585 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/yeoman-generator
586 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/yo
587 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/yosay
588 verbose gentlyRm vacuuming /Users/giorgionatili/.npm/zip-stream
589 silly gentlyRm purging /Users/giorgionatili/.npm/.DS_Store
590 silly gentlyRm purging /Users/giorgionatili/.npm/05fec6a6-tili-npm-xtend-4-0-0-package-tgz.lock.STALE.STALE
591 silly gentlyRm purging /Users/giorgionatili/.npm/067ef1e7-glify-js-node-modules-source-map.lock
592 silly gentlyRm purging /Users/giorgionatili/.npm/19e34a9b-urce-map-node-modules-source-map.lock
593 silly gentlyRm purging /Users/giorgionatili/.npm/3a661098-scodegen-node-modules-source-map.lock
594 silly gentlyRm purging /Users/giorgionatili/.npm/6a5809c5-urce-map-node-modules-source-map.lock
595 silly gentlyRm purging /Users/giorgionatili/.npm/Base64
596 silly gentlyRm purging /Users/giorgionatili/.npm/CSSselect
597 silly gentlyRm purging /Users/giorgionatili/.npm/CSSwhat
598 silly gentlyRm purging /Users/giorgionatili/.npm/JSONStream
599 silly gentlyRm purging /Users/giorgionatili/.npm/abbrev
600 silly gentlyRm purging /Users/giorgionatili/.npm/accepts
601 silly gentlyRm purging /Users/giorgionatili/.npm/accord
602 silly gentlyRm purging /Users/giorgionatili/.npm/adm-zip
603 silly gentlyRm purging /Users/giorgionatili/.npm/amdefine
604 silly gentlyRm purging /Users/giorgionatili/.npm/ansi
605 silly gentlyRm purging /Users/giorgionatili/.npm/ansi-regex
606 silly gentlyRm purging /Users/giorgionatili/.npm/ansi-styles
607 silly gentlyRm purging /Users/giorgionatili/.npm/ansicolors
608 silly gentlyRm purging /Users/giorgionatili/.npm/archive-type
609 silly gentlyRm purging /Users/giorgionatili/.npm/archiver
610 silly gentlyRm purging /Users/giorgionatili/.npm/archy
611 silly gentlyRm purging /Users/giorgionatili/.npm/argparse
612 silly gentlyRm purging /Users/giorgionatili/.npm/array-filter
613 silly gentlyRm purging /Users/giorgionatili/.npm/array-map
614 silly gentlyRm purging /Users/giorgionatili/.npm/array-reduce
615 silly gentlyRm purging /Users/giorgionatili/.npm/asap
616 silly gentlyRm purging /Users/giorgionatili/.npm/asn1
617 silly gentlyRm purging /Users/giorgionatili/.npm/assert
618 silly gentlyRm purging /Users/giorgionatili/.npm/assert-plus
619 silly gentlyRm purging /Users/giorgionatili/.npm/ast-query
620 silly gentlyRm purging /Users/giorgionatili/.npm/astw
621 silly gentlyRm purging /Users/giorgionatili/.npm/async
622 silly gentlyRm purging /Users/giorgionatili/.npm/autoprefixer
623 silly gentlyRm purging /Users/giorgionatili/.npm/aws-sign
624 silly gentlyRm purging /Users/giorgionatili/.npm/aws-sign2
625 silly gentlyRm purging /Users/giorgionatili/.npm/b4a15db1-scodegen-node-modules-source-map.lock
626 silly gentlyRm purging /Users/giorgionatili/.npm/base64-js
627 silly gentlyRm purging /Users/giorgionatili/.npm/base64-url
628 silly gentlyRm purging /Users/giorgionatili/.npm/basic-auth
629 silly gentlyRm purging /Users/giorgionatili/.npm/basic-auth-connect
630 silly gentlyRm purging /Users/giorgionatili/.npm/batch
631 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke
632 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-bullets
633 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-forms
634 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-hash
635 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-keys
636 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-progress
637 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-scale
638 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-state
639 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-theme-cube
640 silly gentlyRm purging /Users/giorgionatili/.npm/bespoke-touch
641 silly gentlyRm purging /Users/giorgionatili/.npm/binary
642 silly gentlyRm purging /Users/giorgionatili/.npm/bl
643 silly gentlyRm purging /Users/giorgionatili/.npm/block-stream
644 silly gentlyRm purging /Users/giorgionatili/.npm/body-parser
645 silly gentlyRm purging /Users/giorgionatili/.npm/boolbase
646 silly gentlyRm purging /Users/giorgionatili/.npm/boom
647 silly gentlyRm purging /Users/giorgionatili/.npm/bower
648 silly gentlyRm purging /Users/giorgionatili/.npm/bower-config
649 silly gentlyRm purging /Users/giorgionatili/.npm/bower-endpoint-parser
650 silly gentlyRm purging /Users/giorgionatili/.npm/bower-json
651 silly gentlyRm purging /Users/giorgionatili/.npm/bower-logger
652 silly gentlyRm purging /Users/giorgionatili/.npm/bower-registry-client
653 silly gentlyRm purging /Users/giorgionatili/.npm/bplist-parser
654 silly gentlyRm purging /Users/giorgionatili/.npm/browser-pack
655 silly gentlyRm purging /Users/giorgionatili/.npm/browser-resolve
656 silly gentlyRm purging /Users/giorgionatili/.npm/browserify
657 silly gentlyRm purging /Users/giorgionatili/.npm/browserify-shim
658 silly gentlyRm purging /Users/giorgionatili/.npm/browserify-zlib
659 silly gentlyRm purging /Users/giorgionatili/.npm/buffer
660 silly gentlyRm purging /Users/giorgionatili/.npm/buffer-crc32
661 silly gentlyRm purging /Users/giorgionatili/.npm/buffers
662 silly gentlyRm purging /Users/giorgionatili/.npm/bufferstreams
663 silly gentlyRm purging /Users/giorgionatili/.npm/builtins
664 silly gentlyRm purging /Users/giorgionatili/.npm/bytes
665 silly gentlyRm purging /Users/giorgionatili/.npm/c59549bb-es-glob-node-modules-graceful-fs.lock
666 silly gentlyRm purging /Users/giorgionatili/.npm/c9aaf9f3-odules-gulp-node-modules-liftoff.lock
667 silly gentlyRm purging /Users/giorgionatili/.npm/callsite
668 silly gentlyRm purging /Users/giorgionatili/.npm/cardinal
669 silly gentlyRm purging /Users/giorgionatili/.npm/caseless
670 silly gentlyRm purging /Users/giorgionatili/.npm/chainsaw
671 silly gentlyRm purging /Users/giorgionatili/.npm/chalk
672 silly gentlyRm purging /Users/giorgionatili/.npm/character-parser
673 silly gentlyRm purging /Users/giorgionatili/.npm/cheerio
674 silly gentlyRm purging /Users/giorgionatili/.npm/cheerio-select
675 silly gentlyRm purging /Users/giorgionatili/.npm/chmodr
676 silly gentlyRm purging /Users/giorgionatili/.npm/chownr
677 silly gentlyRm purging /Users/giorgionatili/.npm/class-extend
678 silly gentlyRm purging /Users/giorgionatili/.npm/clean-css
679 silly gentlyRm purging /Users/giorgionatili/.npm/cli-color
680 silly gentlyRm purging /Users/giorgionatili/.npm/clone-stats
681 silly gentlyRm purging /Users/giorgionatili/.npm/collections
682 silly gentlyRm purging /Users/giorgionatili/.npm/colors
683 silly gentlyRm purging /Users/giorgionatili/.npm/combine-source-map
684 silly gentlyRm purging /Users/giorgionatili/.npm/combined-stream
685 silly gentlyRm purging /Users/giorgionatili/.npm/commander
686 silly gentlyRm purging /Users/giorgionatili/.npm/commondir
687 silly gentlyRm purging /Users/giorgionatili/.npm/compressible
688 silly gentlyRm purging /Users/giorgionatili/.npm/compression
689 silly gentlyRm purging /Users/giorgionatili/.npm/concat-stream
690 silly gentlyRm purging /Users/giorgionatili/.npm/concat-with-sourcemaps
691 silly gentlyRm purging /Users/giorgionatili/.npm/config-chain
692 silly gentlyRm purging /Users/giorgionatili/.npm/configstore
693 silly gentlyRm purging /Users/giorgionatili/.npm/connect
694 silly gentlyRm purging /Users/giorgionatili/.npm/connect-livereload
695 silly gentlyRm purging /Users/giorgionatili/.npm/connect-timeout
696 silly gentlyRm purging /Users/giorgionatili/.npm/console-browserify
697 silly gentlyRm purging /Users/giorgionatili/.npm/constantinople
698 silly gentlyRm purging /Users/giorgionatili/.npm/constants-browserify
699 silly gentlyRm purging /Users/giorgionatili/.npm/convert-source-map
700 silly gentlyRm purging /Users/giorgionatili/.npm/cookie
701 silly gentlyRm purging /Users/giorgionatili/.npm/cookie-jar
702 silly gentlyRm purging /Users/giorgionatili/.npm/cookie-parser
703 silly gentlyRm purging /Users/giorgionatili/.npm/cookie-signature
704 silly gentlyRm purging /Users/giorgionatili/.npm/cordova
705 silly gentlyRm purging /Users/giorgionatili/.npm/cordova-js
706 silly gentlyRm purging /Users/giorgionatili/.npm/cordova-lib
707 silly gentlyRm purging /Users/giorgionatili/.npm/core-util-is
708 silly gentlyRm purging /Users/giorgionatili/.npm/crc
709 silly gentlyRm purging /Users/giorgionatili/.npm/cross-spawn
710 silly gentlyRm purging /Users/giorgionatili/.npm/cryptiles
711 silly gentlyRm purging /Users/giorgionatili/.npm/crypto-browserify
712 silly gentlyRm purging /Users/giorgionatili/.npm/csrf
713 silly gentlyRm purging /Users/giorgionatili/.npm/css
714 silly gentlyRm purging /Users/giorgionatili/.npm/css-parse
715 silly gentlyRm purging /Users/giorgionatili/.npm/css-stringify
716 silly gentlyRm purging /Users/giorgionatili/.npm/csso
717 silly gentlyRm purging /Users/giorgionatili/.npm/csurf
718 silly gentlyRm purging /Users/giorgionatili/.npm/ctype
719 silly gentlyRm purging /Users/giorgionatili/.npm/cycle
720 silly gentlyRm purging /Users/giorgionatili/.npm/d
721 silly gentlyRm purging /Users/giorgionatili/.npm/d86446b3--postcss-node-modules-source-map.lock
722 silly gentlyRm purging /Users/giorgionatili/.npm/dargs
723 silly gentlyRm purging /Users/giorgionatili/.npm/date-now
724 silly gentlyRm purging /Users/giorgionatili/.npm/dateformat
725 silly gentlyRm purging /Users/giorgionatili/.npm/debowerify
726 silly gentlyRm purging /Users/giorgionatili/.npm/debug
727 silly gentlyRm purging /Users/giorgionatili/.npm/decompress
728 silly gentlyRm purging /Users/giorgionatili/.npm/decompress-tar
729 silly gentlyRm purging /Users/giorgionatili/.npm/decompress-tarbz2
730 silly gentlyRm purging /Users/giorgionatili/.npm/decompress-targz
731 silly gentlyRm purging /Users/giorgionatili/.npm/decompress-unzip
732 silly gentlyRm purging /Users/giorgionatili/.npm/decompress-zip
733 silly gentlyRm purging /Users/giorgionatili/.npm/deep-equal
734 silly gentlyRm purging /Users/giorgionatili/.npm/deep-extend
735 silly gentlyRm purging /Users/giorgionatili/.npm/deepmerge
736 silly gentlyRm purging /Users/giorgionatili/.npm/defined
737 silly gentlyRm purging /Users/giorgionatili/.npm/delayed-stream
738 silly gentlyRm purging /Users/giorgionatili/.npm/dep-graph
739 silly gentlyRm purging /Users/giorgionatili/.npm/depd
740 silly gentlyRm purging /Users/giorgionatili/.npm/deprecated
741 silly gentlyRm purging /Users/giorgionatili/.npm/deps-sort
742 silly gentlyRm purging /Users/giorgionatili/.npm/derequire
743 silly gentlyRm purging /Users/giorgionatili/.npm/destroy
744 silly gentlyRm purging /Users/giorgionatili/.npm/detective
745 silly gentlyRm purging /Users/giorgionatili/.npm/dezalgo
746 silly gentlyRm purging /Users/giorgionatili/.npm/diff
747 silly gentlyRm purging /Users/giorgionatili/.npm/dom-serializer
748 silly gentlyRm purging /Users/giorgionatili/.npm/domain-browser
749 silly gentlyRm purging /Users/giorgionatili/.npm/domelementtype
750 silly gentlyRm purging /Users/giorgionatili/.npm/domhandler
751 silly gentlyRm purging /Users/giorgionatili/.npm/domutils
752 silly gentlyRm purging /Users/giorgionatili/.npm/download
753 silly gentlyRm purging /Users/giorgionatili/.npm/duplexer
754 silly gentlyRm purging /Users/giorgionatili/.npm/duplexer2
755 silly gentlyRm purging /Users/giorgionatili/.npm/each-async
756 silly gentlyRm purging /Users/giorgionatili/.npm/ee-first
757 silly gentlyRm purging /Users/giorgionatili/.npm/elementtree
758 silly gentlyRm purging /Users/giorgionatili/.npm/end-of-stream
759 silly gentlyRm purging /Users/giorgionatili/.npm/entities
760 silly gentlyRm purging /Users/giorgionatili/.npm/errorhandler
761 silly gentlyRm purging /Users/giorgionatili/.npm/es5-ext
762 silly gentlyRm purging /Users/giorgionatili/.npm/es6-iterator
763 silly gentlyRm purging /Users/giorgionatili/.npm/es6-symbol
764 silly gentlyRm purging /Users/giorgionatili/.npm/escape-html
765 silly gentlyRm purging /Users/giorgionatili/.npm/escape-string-regexp
766 silly gentlyRm purging /Users/giorgionatili/.npm/escodegen
767 silly gentlyRm purging /Users/giorgionatili/.npm/escope
768 silly gentlyRm purging /Users/giorgionatili/.npm/esprima
769 silly gentlyRm purging /Users/giorgionatili/.npm/esprima-fb
770 silly gentlyRm purging /Users/giorgionatili/.npm/esrefactor
771 silly gentlyRm purging /Users/giorgionatili/.npm/estraverse
772 silly gentlyRm purging /Users/giorgionatili/.npm/esutils
773 silly gentlyRm purging /Users/giorgionatili/.npm/etag
774 silly gentlyRm purging /Users/giorgionatili/.npm/event-emitter
775 silly gentlyRm purging /Users/giorgionatili/.npm/event-stream
776 silly gentlyRm purging /Users/giorgionatili/.npm/events
777 silly gentlyRm purging /Users/giorgionatili/.npm/express-session
